Ordem do ponto,Modelo,Servico,RMSE,MAE,MAPE,MAD,num_obs
8,Deep Neural Network,F:/Dados/SMTR/linhas/117.csv,9.154273647537744,7.1384906400373955,0.29955801849368857,5.7666666666666675,117727
Total,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,5.112051727080106,3.902044417137188,0.6946798335988491,3.043056610611851,171471
1,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,3.0131883646934337,2.2464198216908042,2.9114913830919504,1.752930739172422,171471
2,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,3.2573285523143594,2.4483368050150345,1.108598325495749,1.972878213801529,171471
3,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,3.405205806731796,2.5962794069695567,0.7072854657648617,2.1017317552144577,171471
4,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,3.5452749355651423,2.7510426258765333,0.5645489723763975,2.334829248806092,171471
5,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,3.753007399433467,2.9776696256833928,0.4941984987418226,2.586645639742413,171471
6,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,3.9449665723005807,3.1832730423914355,0.41956060488731794,2.830728315065295,171471
7,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,4.313481578278647,3.4577409353973922,0.3792042350562723,3.018272127195848,171471
8,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,4.569251229757095,3.6930957546035756,0.36170698706053783,3.2208154396075495,171471
9,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,4.806239838059699,3.896707456818397,0.3301222635290861,3.377363837904012,171471
10,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,5.242857519646163,4.317503651829382,0.326713773588748,3.8113276447363815,171471
11,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,5.557023214342733,4.5989557909852685,0.31724177678221954,4.006639075135035,171471
12,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,6.1513183269358604,5.095739020712555,0.3152649481785916,4.476994993630362,171471
13,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,6.3692833176634815,5.322563233736918,0.3105534784155994,4.784977766651178,171471
14,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,6.695511538761963,5.578176209768299,0.3038857977893243,5.0538358385656,171471
15,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,7.038646244641105,5.870451891776032,0.291481662360542,5.285730986313098,171471
16,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,7.511386417520359,6.315120075425054,0.294612263632739,5.797763822825441,171471
17,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,8.202627044332795,6.869625772914965,0.2939953014865927,6.172434262512569,171471
18,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,8.613143440423475,7.165607627300253,0.2762753589310919,6.321823317079225,171471
19,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,9.030962102892632,7.484344181218954,0.272161724631978,6.246102479193246,171471
20,Deep Neural Network,F:/Dados/SMTR/linhas/133.csv,9.338692243068405,7.7178649144719,0.25962016166119356,6.520733181484607,171471
Total,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,15.281205779046234,12.547168126730668,2.328185552122497,10.866666666666667,6262
1,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,17.677959082245867,17.07548478032598,15.792730306739998,1.033333333333335,6262
2,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,16.434219709193233,15.624469767824245,7.573811671421901,1.5499999999999972,6262
3,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,14.732701652666393,13.59002292474841,3.7720195313688505,2.5500000000000007,6262
4,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,13.43185238357045,12.200912248650793,2.4447062715466767,3.1000000000000014,6262
5,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,12.920721511366999,11.611702377061487,1.7887279739253346,4.116666666666665,6262
6,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,12.09720007009043,10.687163147541607,1.2261463151757572,5.649999999999999,6262
7,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,12.031736525016438,10.49283310959023,1.0753727324781044,4.433333333333332,6262
8,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,10.74102760130805,9.36415475660851,0.8061290242843736,4.616666666666665,6262
9,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,10.794819819703543,9.215015827218943,0.6222741739771785,6.133333333333333,6262
10,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,11.919104694282957,9.716977287198917,0.5330216563076461,7.191666666666665,6262
11,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,11.712561848283928,9.082323685402432,0.4018550931367811,7.2333333333333325,6262
12,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,13.547620219631117,10.536180637061664,0.38379222009513997,9.741666666666667,6262
13,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,14.510391443792479,10.85906526137804,0.35933717506302837,8.733333333333334,6262
14,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,15.48621777228647,11.572763804314874,0.35137507898192927,9.083333333333332,6262
15,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,16.05593839555443,11.997866892473091,0.34253654065201194,9.25,6262
16,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,17.547267244338794,13.46556686137918,0.3467577850077285,9.23333333333333,6262
17,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,17.636116434993745,13.927668173040011,0.3586732812144079,8.766666666666666,6262
18,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,21.36293632574561,16.865669583990435,0.3867439099580616,10.291666666666668,6262
19,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,20.849401806370754,16.417547054824002,0.38153379651200586,9.766666666666666,6262
20,Deep Neural Network,F:/Dados/SMTR/linhas/181.csv,21.835723119133572,17.721204794118645,0.40173633159976396,10.274999999999999,6262
Total,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,3.1640136867532407,2.312357067795265,0.6299602265151901,1.6337596908088576,76815
1,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,2.524837252083147,1.7037397548625068,3.223559958503872,0.8289097939052912,76815
2,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,2.259059887989275,1.5534665294559247,1.0276099211363858,0.9838381310214563,76815
3,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,2.298613964446304,1.6276469980222177,0.6507754638669659,1.094910429008209,76815
4,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,2.3059401564832602,1.6864693140048899,0.4547295130832274,1.2151998109936848,76815
5,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,2.459035822336264,1.8367697206574776,0.3820524812729801,1.3744450041761889,76815
6,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,2.6522001602460774,2.01996056860801,0.3434103895474653,1.603543734692658,76815
7,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,2.845047915401694,2.173392575336929,0.3207216586314526,1.7111970142547714,76815
8,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,2.8848700072593343,2.2347501771565637,0.2994267601219924,1.7797978740876408,76815
9,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,3.079446738602967,2.341315012527159,0.28301765061827233,1.846509665658786,76815
10,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,3.23157066711394,2.4929560112458438,0.2714848706051229,1.9978752844297887,76815
11,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,3.431687828786691,2.6378331855004937,0.25136991919156826,2.101563777537754,76815
12,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,3.491312256733866,2.7532719144261324,0.24323600812457835,2.2851393393335497,76815
13,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,3.65784263097952,2.8586800001103554,0.22682648820294135,2.4021888946879324,76815
14,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,3.7960795318550073,2.9482113638437824,0.2172771622772808,2.396451322379651,76815
15,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,3.845940360328824,2.99174942496838,0.206476803375104,2.4208628324788757,76815
16,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,4.212673918684625,3.22595365882988,0.20309032875536828,2.6567951595299553,76815
17,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,4.425686802396846,3.4495969910037934,0.20695250926591202,2.7803586197905226,76815
18,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,4.76735493518398,3.6928317236000265,0.20313669994696787,2.9828225698094446,76815
19,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,4.91720436475375,3.840212178661006,0.19218767674075832,3.2035614848270697,76815
20,Deep Neural Network,F:/Dados/SMTR/linhas/201.csv,4.876575093521043,3.718444641149072,0.1752398991299675,2.976302082621924,76815
Total,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,3.2850232052660338,2.2010543993203178,0.2942916289751761,1.3191020940249372,282297
1,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,1.0283199407738266,0.7065288466370683,0.9175178531567413,0.4808678684203298,282297
2,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,1.3195950377610193,0.8870246937738215,0.380395571284165,0.6119622368843984,282297
3,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,1.6316823930056863,1.097740904846418,0.2909389815960017,0.7458445397531905,282297
4,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,1.9174099643442077,1.3277035848963337,0.25216655965020185,0.9114940235962004,282297
5,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,2.2579309549435784,1.5667874599880953,0.23510314009686759,1.0706011407188454,282297
6,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,2.5892209151142644,1.822198641274163,0.2212463544634516,1.2568294707863146,282297
7,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,2.712815687003455,1.932016461688667,0.2076758405825337,1.3361325212391364,282297
8,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,3.085558392484525,2.1989373284822595,0.20649952897724352,1.5340358670073018,282297
9,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,3.309057922955998,2.411136002434949,0.20499689494772386,1.7600948709947346,282297
10,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,3.633238974156697,2.674127684789712,0.2033720347125159,1.9697515179929272,282297
11,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,3.9655394061322795,2.948851698452844,0.2042878999947036,2.209179668998596,282297
12,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,4.102665026602791,3.096185175828951,0.19904564941169792,2.3396463156936607,282297
13,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,4.288683793903617,3.225331905401059,0.1953268947362096,2.3946594562987933,282297
14,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,4.5779230733838014,3.51339156214531,0.19400609171733477,2.6467974492849633,282297
15,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,4.693305950511816,3.6662805039164,0.1907017929247133,2.825932383566922,282297
16,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,4.951211676451367,3.8962011661222467,0.19274038859833892,3.029105966047263,282297
17,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,5.258287216391968,4.176385286876489,0.19577238572040348,3.2613158584717823,282297
18,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,5.430788354602868,4.33832066298333,0.19262302748204319,3.461680281992469,282297
19,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,5.872158748474701,4.710711552077638,0.19608383586585382,3.7734177650000333,282297
20,Deep Neural Network,F:/Dados/SMTR/linhas/202.csv,6.0483600817134695,4.876162125779506,0.1929398825822002,3.986530103922634,282297
Total,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,3.8245070471021556,2.7404906464003482,0.3872538740718344,1.87249073306206,77317
1,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,1.8592587956800581,1.3702584302133713,1.2944572132148884,0.7587024018239461,77317
2,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,2.0009653074647584,1.4469787570402557,0.5857158246136382,0.9724808579482929,77317
3,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,2.452856949276611,1.743658637165733,0.40792057721974156,1.2256590292302443,77317
4,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,3.0287846464163377,2.185069727864045,0.34903256635152075,1.647526430763616,77317
5,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,3.2691372945452155,2.4086139037664855,0.3091913211083203,1.825785768734396,77317
6,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,3.639524477721545,2.6539451474063984,0.2870534713505311,1.989612030615426,77317
7,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,3.7394674908313297,2.767587501848926,0.2620116574405233,2.100137617971095,77317
8,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,3.8386710077345705,2.820132190921247,0.23501342753431284,2.095249341063007,77317
9,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,4.0653302593886345,3.0399247619770877,0.22549781490976806,2.350281291732072,77317
10,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,4.231299557768588,3.1983154471148314,0.227001791388754,2.551199832411333,77317
11,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,4.312228702884159,3.274620402624468,0.21317334330910223,2.649861020237328,77317
12,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,4.675249629902344,3.5319766527008216,0.24236045308251405,2.7909666276122085,77317
13,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,4.538662160623456,3.4923687140529585,0.19885596416662293,2.7842066659026283,77317
14,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,4.678874015421404,3.6091544115184644,0.20343799176103872,2.958087905641534,77317
15,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,4.864094213824428,3.8036183678978284,0.2175231798770253,3.1258986041362657,77317
16,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,4.97623776469118,3.8950150742557517,0.1977004173724025,3.2062931580517713,77317
17,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,5.184822280498308,4.0444516276905125,0.2081116125531361,3.3547955617851866,77317
18,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,5.478989278376343,4.275054988799362,0.2097339366122609,3.525146997313186,77317
19,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,5.631461655646248,4.4021555798705965,0.20520636308021079,3.5778791718129277,77317
20,Deep Neural Network,F:/Dados/SMTR/linhas/209.csv,5.983364093623825,4.599254472499695,0.23430438419020763,3.738818923025846,77317
Total,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,4.3523957955546875,2.810698346639209,0.40578769257794745,1.6146073733685036,27889
1,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,1.6101041935824816,1.1487980224043255,1.2172788936282983,0.60615369435821,27889
2,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,2.001621944944467,1.3295712360406895,0.5294735022213324,0.8190965339876435,27889
3,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,2.391970198255503,1.5358674713453366,0.3424346704964859,0.9634223068885062,27889
4,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,3.0390217229333514,1.9638889288809283,0.2992218346953257,1.235002754177624,27889
5,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,3.72257379215979,2.421143729674813,0.2828126170830814,1.5114608366714952,27889
6,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,4.022257977043657,2.774216995124641,0.27749245890523205,1.9030196517734108,27889
7,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,4.6846477854237785,3.2202893660174574,0.27007143202109046,2.2564565546466815,27889
8,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,5.342347242939989,3.6730963978906526,0.2650918737747807,2.485125036814751,27889
9,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,5.505377733965617,3.941552492002329,0.2620617451545676,2.785793587379761,27889
10,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,5.871586030454759,4.233378582820117,0.2569222488223969,3.025373422060472,27889
11,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,6.142251463903702,4.4915005716599214,0.2518949269700915,3.283872768306095,27889
12,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,6.4242062915975104,4.764995464106672,0.245590951678467,3.6384482606555917,27889
13,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,6.704405275518722,5.1192230782868515,0.24726297415780035,3.9386032210452058,27889
14,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,6.406991127911378,4.941484216379175,0.2184769606836019,4.012169887135881,27889
15,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,6.207649725795478,4.679887529957243,0.19242906984260957,3.5761988113711745,27889
16,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,6.281054450746158,4.842772223643406,0.18602905380867898,3.57223151532504,27889
17,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,7.354296400517092,5.72398877129239,0.20557359859659508,3.874162480271684,27889
18,Deep Neural Network,F:/Dados/SMTR/linhas/210.csv,7.667097521063115,5.8680589857609204,0.18544326307729594,3.511702124182472,27889
Total,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.017809795948157,3.773282820123557,0.6976044123241537,2.750296720063975,95064
1,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,3.9775803492268955,2.9442423689014716,3.439351641044181,2.1609870958355373,95064
2,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,4.021860639104351,2.9675013923679514,1.4846404466334973,2.1438005750535263,95064
3,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,4.09259452596853,3.047917940091954,0.9398815697465565,2.2440938480091663,95064
4,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,4.263516851857753,3.212605231749935,0.7312929992199972,2.3673766902369415,95064
5,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,4.276108299304255,3.268373350666161,0.7198529184854564,2.400518447477973,95064
6,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,4.5727758434797385,3.468844155734469,0.6942040093461446,2.465477026705498,95064
7,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,4.722922445499815,3.582510623162023,0.5990187233809675,2.5544387670706064,95064
8,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,4.906435773885641,3.7580299996716593,0.44769051437004476,2.716470956023356,95064
9,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.0171631084116894,3.8243374072672,0.4094453301060942,2.769915322687095,95064
10,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.143603127975787,3.9366559509156,0.3730253468501331,2.790218772303078,95064
11,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.2085455700746985,4.000948503433633,0.3426715754871271,2.82866596715753,95064
12,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.271473250197375,4.090493868350491,0.3175874813621176,2.969237445464924,95064
13,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.55772653884745,4.217713157826894,0.290791826312612,3.0091668598916854,95064
14,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.457081415869478,4.192598453777305,0.27366891061959886,3.063675928630955,95064
15,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.507517628742419,4.258104448412079,0.2525583804708278,3.2017325536745993,95064
16,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.706955247892031,4.4010717561431205,0.24094923752223624,3.3376149116083553,95064
17,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.740609066213546,4.422103341178371,0.22386494339500018,3.373469699619495,95064
18,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.968337756920677,4.48447616168404,0.208117956574551,3.467099532417979,95064
19,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,5.720235866309443,4.321068692320614,0.18867434344823436,3.4368740943642564,95064
20,Deep Neural Network,F:/Dados/SMTR/linhas/2110.csv,6.201933920935596,4.541666803475411,0.18414116484990273,3.449707943384972,95064
Total,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,4.663818565226646,3.4602977855453285,0.5855201078991774,2.493765016568683,204376
1,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,3.2602321815016775,2.440522917179805,3.313260079668565,0.7316663578039035,204376
2,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,3.200375973961798,2.214200047008582,1.1832695359007086,1.083333333333334,204376
3,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,3.429369535005844,2.425152119645957,0.7380552975009378,1.5433815576357377,204376
4,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,3.6787620548758286,2.7060605107935025,0.5970160215917331,1.9443992965096015,204376
5,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,3.8778183935767347,2.9354711858125304,0.522771576848655,2.2239500554669434,204376
6,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,4.027574485739485,3.05379393387143,0.45997660176985616,2.3305515937757084,204376
7,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,4.098255228369252,3.1185736545324527,0.41197924609146314,2.3173364911086796,204376
8,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,4.141127147270793,3.1743435287821877,0.3644080032472539,2.344181749736861,204376
9,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,4.4904936661155554,3.432557306683295,0.33201753788047644,2.5824923565600733,204376
10,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,4.603485315562647,3.532642146768152,0.3101649211050896,2.6899682021045415,204376
11,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,4.782089666868273,3.73865791210924,0.2976977832289468,2.968979987053789,204376
12,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,5.072807307385613,3.9394732254339355,0.2843101429997106,3.1240373077899886,204376
13,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,5.239743798547731,4.064187875421841,0.26939583026734226,3.187052340272965,204376
14,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,5.282717623957692,4.090057012927805,0.2522757410335625,3.209110920793389,204376
15,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,5.41943892764492,4.162271933662762,0.2389626599657135,3.2866198766649806,204376
16,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,5.403552012287337,4.1286395045979445,0.22362124397253394,3.2029624115792465,204376
17,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,5.672808367828051,4.309447214962852,0.21642684598786352,3.392825431105738,204376
18,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,5.8244644578352736,4.396703923167784,0.20478419270814954,3.4471837452353142,204376
19,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,5.933341812307129,4.477050862510717,0.19454685483971917,3.4448489190149214,204376
20,Deep Neural Network,F:/Dados/SMTR/linhas/2111.csv,6.259776240243524,4.656660320536,0.1894459499844362,3.4958868656330644,204376
Total,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,11.892967923353865,9.137126810163673,1.2422982198887584,5.328113631787062,12308
1,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,10.378712479303001,8.402382949835811,4.832273323836507,4.732822165706859,12308
2,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,10.340716451259302,8.371276422554889,2.0801394246506315,4.716523448430931,12308
3,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,9.09891702356942,7.269811566669674,1.1861351300417917,4.630242343772896,12308
4,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,10.916909634668661,8.411271902471505,0.8482957883911945,5.020595767014749,12308
5,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,11.609771087224065,8.98144374856914,0.7904973559403224,5.1386878442522566,12308
6,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,10.283665969944057,7.9973591462939035,0.7933074741573121,4.736525786461014,12308
7,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,11.22742916826095,8.468550660674747,0.632572120078144,5.155178432471786,12308
8,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,11.923020464404377,9.21048368361186,0.6864937181565547,5.316976476347834,12308
9,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,12.133681273527252,9.199762250252968,0.5410819299977467,5.2698414762199235,12308
10,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,13.69150503624375,10.333044712882241,0.4847345535838912,5.459100184271976,12308
11,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,13.559140932985777,10.05161779781263,0.42954895966974094,5.477240099703368,12308
12,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,12.534553526658621,9.353101163215877,0.39153972856591174,5.553895943437702,12308
13,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,12.235681610778096,9.460430603915128,0.36830315157203963,5.609526959213616,12308
14,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,12.001364824942746,9.239185977983809,0.35064835512650694,5.552974651836923,12308
15,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,13.709340544235037,10.675018236432042,0.33473508175753997,6.001240009448521,12308
16,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,12.592917237477787,9.443550211793296,0.2630377481529242,6.3486999797125385,12308
17,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,14.921017221152953,11.693808033125473,0.2810267529611709,8.040634927887332,12308
18,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,16.26795226014832,12.706520876921285,0.28547300433586464,8.034058180638308,12308
19,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,16.418113548908405,12.715639557531238,0.26649195591984526,8.552572241634879,12308
20,Deep Neural Network,F:/Dados/SMTR/linhas/2112.csv,17.03469060211732,13.996066450107628,0.2582081578869814,7.714727979963474,12308
Total,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,4.943037774299185,3.6708345068677564,0.5288825250769774,2.404482232252237,180705
1,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,2.4574670680809283,1.8066588491851496,2.2988319643086297,0.8809139852561554,180705
2,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,2.636034495726697,1.8981214168575673,0.9943618518462634,1.1064182807765857,180705
3,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,2.894055674733051,2.10910081071957,0.6613642211249979,1.3606447255963716,180705
4,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,3.2229599557728053,2.348794744045067,0.5099722818790337,1.5722602420156804,180705
5,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,3.686978830793879,2.7058441397626254,0.461010261191947,1.8475807858337694,180705
6,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,4.0004755864058135,2.976614163758087,0.42322499280649295,2.1117832961637975,180705
7,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,4.4148440220694125,3.2788665562627926,0.39327001247754345,2.2878786189666567,180705
8,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,4.683145686773041,3.5333739596332046,0.3641817231430004,2.4638047476966234,180705
9,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,4.87929218785116,3.7179311456505273,0.3453088035814679,2.58347736644549,180705
10,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,5.12096331317782,3.98177907464663,0.3412610281074513,2.701613991547873,180705
11,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,5.429099463224501,4.241333947448841,0.3380370643079582,2.880412765371066,180705
12,Deep Neural Network,F:/Dados/SMTR/linhas/2114.csv,5.6791166446502706,4.463144629897443,0.3222827247542588,3.099899618927381,180705
